year,month,age_group,state,donations
2021,7,25-29,Kedah,43
2021,7,25-29,Kelantan,40
2021,7,25-29,Malaysia,1139
2021,7,25-29,Melaka,88
2021,7,25-29,Negeri Sembilan,35
2021,7,25-29,Pahang,49
2021,7,25-29,Perak,99
2021,7,25-29,Pulau Pinang,64
2021,7,25-29,Sabah,133
2021,7,25-29,Sarawak,94
2021,7,25-29,Selangor,24
2021,7,25-29,Terengganu,46
2021,7,25-29,W.P. Kuala Lumpur,289
2021,7,30-34,Johor,96
2021,7,30-34,Kedah,43
2021,7,30-34,Kelantan,30
2021,7,30-34,Malaysia,861
2021,7,30-34,Melaka,56
2021,7,30-34,Negeri Sembilan,30
2021,7,30-34,Pahang,34
2021,7,30-34,Perak,67
2021,7,30-34,Pulau Pinang,58
2021,7,30-34,Sabah,92
2021,7,30-34,Sarawak,71
2021,7,30-34,Selangor,21
2021,7,30-34,Terengganu,37
2021,7,30-34,W.P. Kuala Lumpur,226
2021,7,35-39,Johor,102
2021,7,35-39,Kedah,52
2021,7,35-39,Kelantan,23
2021,7,35-39,Malaysia,830
2021,7,35-39,Melaka,55
2021,7,35-39,Negeri Sembilan,32
2021,7,35-39,Pahang,57
2021,7,35-39,Perak,75
2021,7,35-39,Pulau Pinang,62
2021,7,35-39,Sabah,90
2021,7,35-39,Sarawak,64
2021,7,35-39,Selangor,16
2021,7,35-39,Terengganu,32
2021,7,35-39,W.P. Kuala Lumpur,170
2021,7,40-44,Johor,68
2021,7,40-44,Kedah,29
2021,7,40-44,Kelantan,21
2021,7,40-44,Malaysia,534
2021,7,40-44,Melaka,37
2021,7,40-44,Negeri Sembilan,23
2021,7,40-44,Pahang,42
2021,7,40-44,Perak,53
2021,7,40-44,Pulau Pinang,40
2021,7,40-44,Sabah,57
2021,7,40-44,Sarawak,41
2021,7,40-44,Selangor,5
2021,7,40-44,Terengganu,16
2021,7,40-44,W.P. Kuala Lumpur,102
2021,7,45-49,Johor,46
2021,7,45-49,Kedah,33
2021,7,45-49,Kelantan,23
2021,7,45-49,Malaysia,404
2021,7,45-49,Melaka,34
2021,7,45-49,Negeri Sembilan,10
2021,7,45-49,Pahang,25
2021,7,45-49,Perak,32
2021,7,45-49,Pulau Pinang,37
2021,7,45-49,Sabah,37
2021,7,45-49,Sarawak,31
2021,7,45-49,Selangor,9
2021,7,45-49,Terengganu,17
2021,7,45-49,W.P. Kuala Lumpur,70
2021,7,50-54,Johor,33
2021,7,50-54,Kedah,32
2021,7,50-54,Kelantan,5
2021,7,50-54,Malaysia,224
2021,7,50-54,Melaka,12
2021,7,50-54,Negeri Sembilan,6
2021,7,50-54,Pahang,11
2021,7,50-54,Perak,19
2021,7,50-54,Pulau Pinang,10
2021,7,50-54,Sabah,21
2021,7,50-54,Sarawak,25
2021,7,50-54,Selangor,6
2021,7,50-54,Terengganu,18
2021,7,50-54,W.P. Kuala Lumpur,26
2021,7,55-59,Johor,9
2021,7,55-59,Kedah,9
2021,7,55-59,Kelantan,1
2021,7,55-59,Malaysia,97
2021,7,55-59,Melaka,8
2021,7,55-59,Negeri Sembilan,1
2021,7,55-59,Pahang,4
2021,7,55-59,Perak,13
2021,7,55-59,Pulau Pinang,8
2021,7,55-59,Sabah,7
2021,7,55-59,Sarawak,13
2021,7,55-59,Selangor,0
2021,7,55-59,Terengganu,8
2021,7,55-59,W.P. Kuala Lumpur,16
2021,7,60-64,Johor,1
2021,7,60-64,Kedah,0
2021,7,60-64,Kelantan,0
2021,7,60-64,Malaysia,5
2021,7,60-64,Melaka,1
2021,7,60-64,Negeri Sembilan,0
2021,7,60-64,Pahang,1
2021,7,60-64,Perak,0
2021,7,60-64,Pulau Pinang,0
2021,7,60-64,Sabah,1
2021,7,60-64,Sarawak,1
2021,7,60-64,Selangor,0
2021,7,60-64,Terengganu,0
2021,7,60-64,W.P. Kuala Lumpur,0
2021,8,17-24,Johor,236
2021,8,17-24,Kedah,104
2021,8,17-24,Kelantan,66
2021,8,17-24,Malaysia,2579
2021,8,17-24,Melaka,127
2021,8,17-24,Negeri Sembilan,127
2021,8,17-24,Pahang,137
2021,8,17-24,Perak,254
2021,8,17-24,Pulau Pinang,135
2021,8,17-24,Sabah,96
2021,8,17-24,Sarawak,238
2021,8,17-24,Selangor,103
2021,8,17-24,Terengganu,103
2021,8,17-24,W.P. Kuala Lumpur,853
2021,8,25-29,Johor,167
2021,8,25-29,Kedah,43
2021,8,25-29,Kelantan,30
2021,8,25-29,Malaysia,1724
2021,8,25-29,Melaka,97
2021,8,25-29,Negeri Sembilan,80
2021,8,25-29,Pahang,72
2021,8,25-29,Perak,118
2021,8,25-29,Pulau Pinang,95
2021,8,25-29,Sabah,83
2021,8,25-29,Sarawak,118
2021,8,25-29,Selangor,84
2021,8,25-29,Terengganu,47
2021,8,25-29,W.P. Kuala Lumpur,690
2021,8,30-34,Johor,97
2021,8,30-34,Kedah,43
2021,8,30-34,Kelantan,28
2021,8,30-34,Malaysia,1240
2021,8,30-34,Melaka,64
2021,8,30-34,Negeri Sembilan,54
2021,8,30-34,Pahang,56
2021,8,30-34,Perak,107
2021,8,30-34,Pulau Pinang,83
2021,8,30-34,Sabah,92
2021,8,30-34,Sarawak,92
2021,8,30-34,Selangor,66
2021,8,30-34,Terengganu,46
2021,8,30-34,W.P. Kuala Lumpur,412
2021,8,35-39,Johor,106
2021,8,35-39,Kedah,43
2021,8,35-39,Kelantan,23
2021,8,35-39,Malaysia,1230
2021,8,35-39,Melaka,64
2021,8,35-39,Negeri Sembilan,72
2021,8,35-39,Pahang,71
2021,8,35-39,Perak,140
2021,8,35-39,Pulau Pinang,90
2021,8,35-39,Sabah,82
2021,8,35-39,Sarawak,83
2021,8,35-39,Selangor,46
2021,8,35-39,Terengganu,28
2021,8,35-39,W.P. Kuala Lumpur,382
2021,8,40-44,Johor,72
2021,8,40-44,Kedah,29
2021,8,40-44,Kelantan,18
2021,8,40-44,Malaysia,828
2021,8,40-44,Melaka,36
2021,8,40-44,Negeri Sembilan,49
2021,8,40-44,Pahang,42
2021,8,40-44,Perak,72
2021,8,40-44,Pulau Pinang,78
2021,8,40-44,Sabah,73
2021,8,40-44,Sarawak,63
2021,8,40-44,Selangor,33
2021,8,40-44,Terengganu,22
2021,8,40-44,W.P. Kuala Lumpur,241
2021,8,45-49,Johor,46
2021,8,45-49,Kedah,17
2021,8,45-49,Kelantan,20
2021,8,45-49,Malaysia,542
2021,8,45-49,Melaka,35
2021,8,45-49,Negeri Sembilan,26
2021,8,45-49,Pahang,28
2021,8,45-49,Perak,38
2021,8,45-49,Pulau Pinang,37
2021,8,45-49,Sabah,51
2021,8,45-49,Sarawak,48
2021,8,45-49,Selangor,23
2021,8,45-49,Terengganu,22
2021,8,45-49,W.P. Kuala Lumpur,151
2021,8,50-54,Johor,40
2021,8,50-54,Kedah,20
2021,8,50-54,Kelantan,6
2021,8,50-54,Malaysia,375
2021,8,50-54,Melaka,25
2021,8,50-54,Negeri Sembilan,13
2021,8,50-54,Pahang,16
2021,8,50-54,Perak,20
2021,8,50-54,Pulau Pinang,16
2021,8,50-54,Sabah,45
2021,8,50-54,Sarawak,27
2021,8,50-54,Selangor,13
2021,8,50-54,Terengganu,14
2021,8,50-54,W.P. Kuala Lumpur,120
2021,8,55-59,Johor,18
2021,8,55-59,Kedah,13
2021,8,55-59,Kelantan,5
2021,8,55-59,Malaysia,183
2021,8,55-59,Melaka,11
2021,8,55-59,Negeri Sembilan,4
2021,8,55-59,Pahang,9
2021,8,55-59,Perak,15
2021,8,55-59,Pulau Pinang,9
2021,8,55-59,Sabah,19
2021,8,55-59,Sarawak,12
2021,8,55-59,Selangor,8
2021,8,55-59,Terengganu,11
2021,8,55-59,W.P. Kuala Lumpur,49
2021,8,60-64,Johor,2
2021,8,60-64,Kedah,2
2021,8,60-64,Kelantan,0
2021,8,60-64,Malaysia,14
2021,8,60-64,Melaka,0
2021,8,60-64,Negeri Sembilan,3
2021,8,60-64,Pahang,1
2021,8,60-64,Perak,0
2021,8,60-64,Pulau Pinang,0
2021,8,60-64,Sabah,3
2021,8,60-64,Sarawak,1
2021,8,60-64,Selangor,0
2021,8,60-64,Terengganu,0
2021,8,60-64,W.P. Kuala Lumpur,2
2021,9,17-24,Johor,211
2021,9,17-24,Kedah,84
2021,9,17-24,Kelantan,118
2021,9,17-24,Malaysia,2250
2021,9,17-24,Melaka,100
2021,9,17-24,Negeri Sembilan,62
2021,9,17-24,Pahang,89
2021,9,17-24,Perak,238
2021,9,17-24,Pulau Pinang,131
2021,9,17-24,Sabah,48
2021,9,17-24,Sarawak,157
2021,9,17-24,Selangor,129
2021,9,17-24,Terengganu,91
2021,9,17-24,W.P. Kuala Lumpur,792
2021,9,25-29,Johor,143
2021,9,25-29,Kedah,33
2021,9,25-29,Kelantan,54
2021,9,25-29,Malaysia,1600
2021,9,25-29,Melaka,55
2021,9,25-29,Negeri Sembilan,63
2021,9,25-29,Pahang,65
2021,9,25-29,Perak,156
2021,9,25-29,Pulau Pinang,87
2021,9,25-29,Sabah,67
2021,9,25-29,Sarawak,93
2021,9,25-29,Selangor,64
2021,9,25-29,Terengganu,38
2021,9,25-29,W.P. Kuala Lumpur,682
2021,9,30-34,Johor,109
2021,9,30-34,Kedah,47
2021,9,30-34,Kelantan,28
2021,9,30-34,Malaysia,1284
2021,9,30-34,Melaka,45
2021,9,30-34,Negeri Sembilan,78
2021,9,30-34,Pahang,56
2021,9,30-34,Perak,119
2021,9,30-34,Pulau Pinang,96
2021,9,30-34,Sabah,56
2021,9,30-34,Sarawak,75
2021,9,30-34,Selangor,55
2021,9,30-34,Terengganu,29
2021,9,30-34,W.P. Kuala Lumpur,491
2021,9,35-39,Johor,110
2021,9,35-39,Kedah,46
2021,9,35-39,Kelantan,29
2021,9,35-39,Malaysia,1183
2021,9,35-39,Melaka,49
2021,9,35-39,Negeri Sembilan,69
2021,9,35-39,Pahang,60
2021,9,35-39,Perak,158
2021,9,35-39,Pulau Pinang,72
2021,9,35-39,Sabah,54
2021,9,35-39,Sarawak,68
2021,9,35-39,Selangor,47
2021,9,35-39,Terengganu,25
2021,9,35-39,W.P. Kuala Lumpur,396
2021,9,40-44,Johor,58
2021,9,40-44,Kedah,29
2021,9,40-44,Kelantan,24
2021,9,40-44,Malaysia,758
2021,9,40-44,Melaka,29
2021,9,40-44,Negeri Sembilan,30
2021,9,40-44,Pahang,41
2021,9,40-44,Perak,72
2021,9,40-44,Pulau Pinang,54
2021,9,40-44,Sabah,49
2021,9,40-44,Sarawak,39
2021,9,40-44,Selangor,31
2021,9,40-44,Terengganu,25
2021,9,40-44,W.P. Kuala Lumpur,277
2021,9,45-49,Johor,38
2021,9,45-49,Kedah,33
2021,9,45-49,Kelantan,15
2021,9,45-49,Malaysia,477
2021,9,45-49,Melaka,15
2021,9,45-49,Negeri Sembilan,11
2021,9,45-49,Pahang,26
2021,9,45-49,Perak,46
2021,9,45-49,Pulau Pinang,41
2021,9,45-49,Sabah,19
2021,9,45-49,Sarawak,37
2021,9,45-49,Selangor,19
2021,9,45-49,Terengganu,14
2021,9,45-49,W.P. Kuala Lumpur,163
2021,9,50-54,Johor,42
2021,9,50-54,Kedah,20
2021,9,50-54,Kelantan,9
2021,9,50-54,Malaysia,333
2021,9,50-54,Melaka,15
2021,9,50-54,Negeri Sembilan,17
2021,9,50-54,Pahang,15
2021,9,50-54,Perak,25
2021,9,50-54,Pulau Pinang,17
2021,9,50-54,Sabah,17
2021,9,50-54,Sarawak,23
2021,9,50-54,Selangor,17
2021,9,50-54,Terengganu,11
2021,9,50-54,W.P. Kuala Lumpur,105
2021,9,55-59,Johor,24
2021,9,55-59,Kedah,18
2021,9,55-59,Kelantan,9
2021,9,55-59,Malaysia,187
2021,9,55-59,Melaka,5
2021,9,55-59,Negeri Sembilan,13
2021,9,55-59,Pahang,7
2021,9,55-59,Perak,18
2021,9,55-59,Pulau Pinang,10
2021,9,55-59,Sabah,7
2021,9,55-59,Sarawak,15
2021,9,55-59,Selangor,9
2021,9,55-59,Terengganu,4
2021,9,55-59,W.P. Kuala Lumpur,48
2021,9,60-64,Johor,2
2021,9,60-64,Kedah,0
2021,9,60-64,Kelantan,0
2021,9,60-64,Malaysia,9
2021,9,60-64,Melaka,0
2021,9,60-64,Negeri Sembilan,0
2021,9,60-64,Pahang,0
2021,9,60-64,Perak,1
2021,9,60-64,Pulau Pinang,0
2021,9,60-64,Sabah,2
2021,9,60-64,Sarawak,0
2021,9,60-64,Selangor,0
2021,9,60-64,Terengganu,1
2021,9,60-64,W.P. Kuala Lumpur,3
2021,10,17-24,Johor,197
2021,10,17-24,Kedah,93
2021,10,17-24,Kelantan,74
2021,10,17-24,Malaysia,2103
2021,10,17-24,Melaka,147
2021,10,17-24,Negeri Sembilan,60
2021,10,17-24,Pahang,97
2021,10,17-24,Perak,173
2021,10,17-24,Pulau Pinang,106
2021,10,17-24,Sabah,121
2021,10,17-24,Sarawak,141
2021,10,17-24,Selangor,100
2021,10,17-24,Terengganu,74
2021,10,17-24,W.P. Kuala Lumpur,720
2021,10,25-29,Johor,146
2021,10,25-29,Kedah,65
2021,10,25-29,Kelantan,34
2021,10,25-29,Malaysia,1372
2021,10,25-29,Melaka,63
2021,10,25-29,Negeri Sembilan,34
2021,10,25-29,Pahang,50
2021,10,25-29,Perak,86
2021,10,25-29,Pulau Pinang,73
2021,10,25-29,Sabah,95
2021,10,25-29,Sarawak,88
2021,10,25-29,Selangor,75
2021,10,25-29,Terengganu,47
2021,10,25-29,W.P. Kuala Lumpur,516
2021,10,30-34,Johor,128
2021,10,30-34,Kedah,50
2021,10,30-34,Kelantan,32
2021,10,30-34,Malaysia,1054
2021,10,30-34,Melaka,56
2021,10,30-34,Negeri Sembilan,20
2021,10,30-34,Pahang,53
2021,10,30-34,Perak,72
2021,10,30-34,Pulau Pinang,84
2021,10,30-34,Sabah,73
2021,10,30-34,Sarawak,74
2021,10,30-34,Selangor,47
2021,10,30-34,Terengganu,38
2021,10,30-34,W.P. Kuala Lumpur,327
2021,10,35-39,Johor,110
2021,10,35-39,Kedah,73
2021,10,35-39,Kelantan,27
2021,10,35-39,Malaysia,995
2021,10,35-39,Melaka,37
2021,10,35-39,Negeri Sembilan,17
2021,10,35-39,Pahang,54
2021,10,35-39,Perak,80
2021,10,35-39,Pulau Pinang,63
2021,10,35-39,Sabah,86
2021,10,35-39,Sarawak,68
2021,10,35-39,Selangor,47
2021,10,35-39,Terengganu,33
2021,10,35-39,W.P. Kuala Lumpur,300
2021,10,40-44,Johor,100
2021,10,40-44,Kedah,40
2021,10,40-44,Kelantan,14
2021,10,40-44,Malaysia,730
2021,10,40-44,Melaka,32
2021,10,40-44,Negeri Sembilan,15
2021,10,40-44,Pahang,33
2021,10,40-44,Perak,57
2021,10,40-44,Pulau Pinang,61
2021,10,40-44,Sabah,71
2021,10,40-44,Sarawak,45
2021,10,40-44,Selangor,29
2021,10,40-44,Terengganu,22
2021,10,40-44,W.P. Kuala Lumpur,211
2021,10,45-49,Johor,58
2021,10,45-49,Kedah,13
2021,10,45-49,Kelantan,9
2021,10,45-49,Malaysia,464
2021,10,45-49,Melaka,31
2021,10,45-49,Negeri Sembilan,10
2021,10,45-49,Pahang,24
2021,10,45-49,Perak,36
2021,10,45-49,Pulau Pinang,35
2021,10,45-49,Sabah,48
2021,10,45-49,Sarawak,31
2021,10,45-49,Selangor,21
2021,10,45-49,Terengganu,21
2021,10,45-49,W.P. Kuala Lumpur,127
2021,10,50-54,Johor,47
2021,10,50-54,Kedah,12
2021,10,50-54,Kelantan,8
2021,10,50-54,Malaysia,299
2021,10,50-54,Melaka,16
2021,10,50-54,Negeri Sembilan,3
2021,10,50-54,Pahang,8
2021,10,50-54,Perak,25
2021,10,50-54,Pulau Pinang,22
2021,10,50-54,Sabah,36
2021,10,50-54,Sarawak,23
2021,10,50-54,Selangor,19
2021,10,50-54,Terengganu,15
2021,10,50-54,W.P. Kuala Lumpur,65
2021,10,55-59,Johor,22
2021,10,55-59,Kedah,8
2021,10,55-59,Kelantan,4
2021,10,55-59,Malaysia,172
2021,10,55-59,Melaka,8
2021,10,55-59,Negeri Sembilan,1
2021,10,55-59,Pahang,9
2021,10,55-59,Perak,15
2021,10,55-59,Pulau Pinang,10
2021,10,55-59,Sabah,17
2021,10,55-59,Sarawak,17
2021,10,55-59,Selangor,8
2021,10,55-59,Terengganu,8
2021,10,55-59,W.P. Kuala Lumpur,45
2021,10,60-64,Johor,2
2021,10,60-64,Kedah,1
2021,10,60-64,Kelantan,1
2021,10,60-64,Malaysia,13
2021,10,60-64,Melaka,0
2021,10,60-64,Negeri Sembilan,0
2021,10,60-64,Pahang,0
2021,10,60-64,Perak,1
2021,10,60-64,Pulau Pinang,0
2021,10,60-64,Sabah,3
2021,10,60-64,Sarawak,1
2021,10,60-64,Selangor,2
2021,10,60-64,Terengganu,0
2021,10,60-64,W.P. Kuala Lumpur,2
2021,11,17-24,Johor,224
2021,11,17-24,Kedah,231
2021,11,17-24,Kelantan,99
2021,11,17-24,Malaysia,3031
2021,11,17-24,Melaka,235
2021,11,17-24,Negeri Sembilan,44
2021,11,17-24,Pahang,195
2021,11,17-24,Perak,318
2021,11,17-24,Pulau Pinang,185
2021,11,17-24,Sabah,185
2021,11,17-24,Sarawak,171
2021,11,17-24,Selangor,125
2021,11,17-24,Terengganu,59
2021,11,17-24,W.P. Kuala Lumpur,960
2021,11,25-29,Johor,161
2021,11,25-29,Kedah,41
2021,11,25-29,Kelantan,29
2021,11,25-29,Malaysia,1492
2021,11,25-29,Melaka,82
2021,11,25-29,Negeri Sembilan,44
2021,11,25-29,Pahang,87
2021,11,25-29,Perak,103
2021,11,25-29,Pulau Pinang,96
2021,11,25-29,Sabah,122
2021,11,25-29,Sarawak,108
2021,11,25-29,Selangor,78
2021,11,25-29,Terengganu,39
2021,11,25-29,W.P. Kuala Lumpur,502
2021,11,30-34,Johor,118
2021,11,30-34,Kedah,36
2021,11,30-34,Kelantan,26
2021,11,30-34,Malaysia,1107
2021,11,30-34,Melaka,51
2021,11,30-34,Negeri Sembilan,23
2021,11,30-34,Pahang,77
2021,11,30-34,Perak,73
2021,11,30-34,Pulau Pinang,86
2021,11,30-34,Sabah,75
2021,11,30-34,Sarawak,92
2021,11,30-34,Selangor,49
2021,11,30-34,Terengganu,32
2021,11,30-34,W.P. Kuala Lumpur,369
2021,11,35-39,Johor,150
2021,11,35-39,Kedah,42
2021,11,35-39,Kelantan,43
2021,11,35-39,Malaysia,1100
2021,11,35-39,Melaka,56
2021,11,35-39,Negeri Sembilan,25
2021,11,35-39,Pahang,74
2021,11,35-39,Perak,72
2021,11,35-39,Pulau Pinang,68
2021,11,35-39,Sabah,72
2021,11,35-39,Sarawak,71
2021,11,35-39,Selangor,64
2021,11,35-39,Terengganu,30
2021,11,35-39,W.P. Kuala Lumpur,333
2021,11,40-44,Johor,86
2021,11,40-44,Kedah,28
2021,11,40-44,Kelantan,10
2021,11,40-44,Malaysia,795
2021,11,40-44,Melaka,33
2021,11,40-44,Negeri Sembilan,22
2021,11,40-44,Pahang,54
2021,11,40-44,Perak,45
2021,11,40-44,Pulau Pinang,91
2021,11,40-44,Sabah,57
2021,11,40-44,Sarawak,49
2021,11,40-44,Selangor,30
2021,11,40-44,Terengganu,27
2021,11,40-44,W.P. Kuala Lumpur,263
2021,11,45-49,Johor,61
2021,11,45-49,Kedah,17
2021,11,45-49,Kelantan,23
2021,11,45-49,Malaysia,455
2021,11,45-49,Melaka,18
2021,11,45-49,Negeri Sembilan,12
2021,11,45-49,Pahang,14
2021,11,45-49,Perak,30
2021,11,45-49,Pulau Pinang,41
2021,11,45-49,Sabah,37
2021,11,45-49,Sarawak,37
2021,11,45-49,Selangor,23
2021,11,45-49,Terengganu,16
2021,11,45-49,W.P. Kuala Lumpur,126
2021,11,50-54,Johor,40
2021,11,50-54,Kedah,12
2021,11,50-54,Kelantan,5
2021,11,50-54,Malaysia,335
2021,11,50-54,Melaka,19
2021,11,50-54,Negeri Sembilan,8
2021,11,50-54,Pahang,21
2021,11,50-54,Perak,22
2021,11,50-54,Pulau Pinang,31
2021,11,50-54,Sabah,31
2021,11,50-54,Sarawak,28
2021,11,50-54,Selangor,11
2021,11,50-54,Terengganu,9
2021,11,50-54,W.P. Kuala Lumpur,98
2021,11,55-59,Johor,22
2021,11,55-59,Kedah,5
2021,11,55-59,Kelantan,1
2021,11,55-59,Malaysia,164
2021,11,55-59,Melaka,9
2021,11,55-59,Negeri Sembilan,5
2021,11,55-59,Pahang,8
2021,11,55-59,Perak,7
2021,11,55-59,Pulau Pinang,17
2021,11,55-59,Sabah,20
2021,11,55-59,Sarawak,14
2021,11,55-59,Selangor,7
2021,11,55-59,Terengganu,4
2021,11,55-59,W.P. Kuala Lumpur,45
2021,11,60-64,Johor,1
2021,11,60-64,Kedah,2
2021,11,60-64,Kelantan,0
2021,11,60-64,Malaysia,13
2021,11,60-64,Melaka,2
2021,11,60-64,Negeri Sembilan,0
2021,11,60-64,Pahang,0
2021,11,60-64,Perak,1
2021,11,60-64,Pulau Pinang,2
2021,11,60-64,Sabah,1
2021,11,60-64,Sarawak,0
2021,11,60-64,Selangor,0
2021,11,60-64,Terengganu,0
2021,11,60-64,W.P. Kuala Lumpur,4
2021,12,17-24,Johor,258
2021,12,17-24,Kedah,181
2021,12,17-24,Kelantan,150
2021,12,17-24,Malaysia,3853
2021,12,17-24,Melaka,264
2021,12,17-24,Negeri Sembilan,62
2021,12,17-24,Pahang,229
2021,12,17-24,Perak,361
2021,12,17-24,Pulau Pinang,118
2021,12,17-24,Sabah,198
2021,12,17-24,Sarawak,178
2021,12,17-24,Selangor,160
2021,12,17-24,Terengganu,309
2021,12,17-24,W.P. Kuala Lumpur,1385
2021,12,25-29,Johor,116
2021,12,25-29,Kedah,38
2021,12,25-29,Kelantan,41
2021,12,25-29,Malaysia,1319
2021,12,25-29,Melaka,57
2021,12,25-29,Negeri Sembilan,41
2021,12,25-29,Pahang,52
2021,12,25-29,Perak,127
2021,12,25-29,Pulau Pinang,110
2021,12,25-29,Sabah,91
2021,12,25-29,Sarawak,82
2021,12,25-29,Selangor,50
2021,12,25-29,Terengganu,60
2021,12,25-29,W.P. Kuala Lumpur,454
2021,12,30-34,Johor,93
2021,12,30-34,Kedah,45
2021,12,30-34,Kelantan,36
2021,12,30-34,Malaysia,1041
2021,12,30-34,Melaka,36
2021,12,30-34,Negeri Sembilan,34
2021,12,30-34,Pahang,36
2021,12,30-34,Perak,84
2021,12,30-34,Pulau Pinang,76
2021,12,30-34,Sabah,89
2021,12,30-34,Sarawak,90
2021,12,30-34,Selangor,44
2021,12,30-34,Terengganu,40
2021,12,30-34,W.P. Kuala Lumpur,338
2021,12,35-39,Johor,116
2021,12,35-39,Kedah,51
2021,12,35-39,Kelantan,31
2021,12,35-39,Malaysia,1033
2021,12,35-39,Melaka,39
2021,12,35-39,Negeri Sembilan,50
2021,12,35-39,Pahang,30
2021,12,35-39,Perak,88
2021,12,35-39,Pulau Pinang,63
2021,12,35-39,Sabah,75
2021,12,35-39,Sarawak,68
2021,12,35-39,Selangor,55
2021,12,35-39,Terengganu,36
2021,12,35-39,W.P. Kuala Lumpur,331
2021,12,40-44,Johor,84
2021,12,40-44,Kedah,36
2021,12,40-44,Kelantan,15
2021,12,40-44,Malaysia,735
2021,12,40-44,Melaka,30
2021,12,40-44,Negeri Sembilan,36
2021,12,40-44,Pahang,36
2021,12,40-44,Perak,62
2021,12,40-44,Pulau Pinang,40
2021,12,40-44,Sabah,69
2021,12,40-44,Sarawak,53
2021,12,40-44,Selangor,26
2021,12,40-44,Terengganu,26
2021,12,40-44,W.P. Kuala Lumpur,222
2021,12,45-49,Johor,49
2021,12,45-49,Kedah,16
2021,12,45-49,Kelantan,17
2021,12,45-49,Malaysia,435
2021,12,45-49,Melaka,20
2021,12,45-49,Negeri Sembilan,11
2021,12,45-49,Pahang,16
2021,12,45-49,Perak,34
2021,12,45-49,Pulau Pinang,25
2021,12,45-49,Sabah,43
2021,12,45-49,Sarawak,31
2021,12,45-49,Selangor,20
2021,12,45-49,Terengganu,16
2021,12,45-49,W.P. Kuala Lumpur,137
2021,12,50-54,Johor,34
2021,12,50-54,Kedah,16
2021,12,50-54,Kelantan,18
2021,12,50-54,Malaysia,307
2021,12,50-54,Melaka,18
2021,12,50-54,Negeri Sembilan,7
2021,12,50-54,Pahang,13
2021,12,50-54,Perak,24
2021,12,50-54,Pulau Pinang,13
2021,12,50-54,Sabah,29
2021,12,50-54,Sarawak,22
2021,12,50-54,Selangor,20
2021,12,50-54,Terengganu,7
2021,12,50-54,W.P. Kuala Lumpur,86
2021,12,55-59,Johor,23
2021,12,55-59,Kedah,6
2021,12,55-59,Kelantan,3
2021,12,55-59,Malaysia,160
2021,12,55-59,Melaka,6
2021,12,55-59,Negeri Sembilan,4
2021,12,55-59,Pahang,7
2021,12,55-59,Perak,18
2021,12,55-59,Pulau Pinang,16
2021,12,55-59,Sabah,15
2021,12,55-59,Sarawak,16
2021,12,55-59,Selangor,4
2021,12,55-59,Terengganu,2
2021,12,55-59,W.P. Kuala Lumpur,40
2021,12,60-64,Johor,2
2021,12,60-64,Kedah,0
2021,12,60-64,Kelantan,2
2021,12,60-64,Malaysia,12
2021,12,60-64,Melaka,1
2021,12,60-64,Negeri Sembilan,1
2021,12,60-64,Pahang,0
2021,12,60-64,Perak,0
2021,12,60-64,Pulau Pinang,0
2021,12,60-64,Sabah,1
2021,12,60-64,Sarawak,1
2021,12,60-64,Selangor,0
2021,12,60-64,Terengganu,0
2021,12,60-64,W.P. Kuala Lumpur,4
2022,1,17-24,Johor,238
2022,1,17-24,Kedah,222
2022,1,17-24,Kelantan,75
2022,1,17-24,Malaysia,3672
2022,1,17-24,Melaka,136
2022,1,17-24,Negeri Sembilan,139
2022,1,17-24,Pahang,560
2022,1,17-24,Perak,344
2022,1,17-24,Pulau Pinang,192
2022,1,17-24,Sabah,149
2022,1,17-24,Sarawak,198
2022,1,17-24,Selangor,85
2022,1,17-24,Terengganu,317
2022,1,17-24,W.P. Kuala Lumpur,1017
2022,1,25-29,Johor,152
2022,1,25-29,Kedah,48
2022,1,25-29,Kelantan,40
2022,1,25-29,Malaysia,1434
2022,1,25-29,Melaka,71
2022,1,25-29,Negeri Sembilan,40
2022,1,25-29,Pahang,45
2022,1,25-29,Perak,107
2022,1,25-29,Pulau Pinang,109
2022,1,25-29,Sabah,107
2022,1,25-29,Sarawak,146
2022,1,25-29,Selangor,71
2022,1,25-29,Terengganu,62
2022,1,25-29,W.P. Kuala Lumpur,436
2022,1,30-34,Johor,130
2022,1,30-34,Kedah,43
2022,1,30-34,Kelantan,35
2022,1,30-34,Malaysia,1083
2022,1,30-34,Melaka,47
2022,1,30-34,Negeri Sembilan,37
2022,1,30-34,Pahang,50
2022,1,30-34,Perak,83
2022,1,30-34,Pulau Pinang,75
2022,1,30-34,Sabah,76
2022,1,30-34,Sarawak,107
2022,1,30-34,Selangor,59
2022,1,30-34,Terengganu,14
2022,1,30-34,W.P. Kuala Lumpur,327
2022,1,35-39,Johor,111
2022,1,35-39,Kedah,31
2022,1,35-39,Kelantan,23
2022,1,35-39,Malaysia,1022
2022,1,35-39,Melaka,38
2022,1,35-39,Negeri Sembilan,33
2022,1,35-39,Pahang,41
2022,1,35-39,Perak,85
2022,1,35-39,Pulau Pinang,72
2022,1,35-39,Sabah,90
2022,1,35-39,Sarawak,95
2022,1,35-39,Selangor,60
2022,1,35-39,Terengganu,21
2022,1,35-39,W.P. Kuala Lumpur,322
2022,1,40-44,Johor,96
2022,1,40-44,Kedah,27
2022,1,40-44,Kelantan,18
2022,1,40-44,Malaysia,787
